2.000000000000000000e+01,4.798000000000000000e+03,1.262600000000000000e+04,5.184000000000000000e+05,1.000000000000000000e+00
7.200000000000000000e+01,4.094000000000000000e+03,3.548600000000000000e+04,2.877000000000000000e+05,1.000000000000000000e+00
3.500000000000000000e+01,4.096000000000000000e+03,1.377600000000000000e+04,2.764000000000000000e+05,1.000000000000000000e+00
8.800000000000000000e+01,1.258000000000000000e+03,2.241300000000000000e+04,3.217000000000000000e+05,0.000000000000000000e+00
2.100000000000000000e+01,4.385000000000000000e+03,4.084000000000000000e+03,1.858000000000000000e+05,1.000000000000000000e+00
6.400000000000000000e+01,9.500000000000000000e+01,3.212700000000000000e+04,8.151000000000000000e+05,0.000000000000000000e+00
2.000000000000000000e+01,3.895000000000000000e+03,1.034900000000000000e+04,1.479000000000000000e+05,1.000000000000000000e+00
8.900000000000000000e+01,1.150000000000000000e+02,2.349200000000000000e+04,3.502000000000000000e+05,0.000000000000000000e+00
4.300000000000000000e+01,2.856000000000000000e+03,1.679500000000000000e+04,6.629000000000000000e+05,1.000000000000000000e+00
7.100000000000000000e+01,1.970000000000000000e+03,8.655000000000000000e+03,7.271000000000000000e+05,1.000000000000000000e+00
2.700000000000000000e+01,4.728000000000000000e+03,4.594300000000000000e+04,3.557000000000000000e+05,1.000000000000000000e+00
3.500000000000000000e+01,3.802000000000000000e+03,8.130000000000000000e+03,6.676000000000000000e+05,0.000000000000000000e+00
8.900000000000000000e+01,8.520000000000000000e+02,1.877000000000000000e+03,4.657000000000000000e+05,1.000000000000000000e+00
7.500000000000000000e+01,4.730000000000000000e+03,2.048600000000000000e+04,2.008000000000000000e+05,0.000000000000000000e+00
8.200000000000000000e+01,3.002000000000000000e+03,4.546100000000000000e+04,8.489000000000000000e+05,0.000000000000000000e+00
4.300000000000000000e+01,2.217000000000000000e+03,2.047600000000000000e+04,5.984000000000000000e+05,1.000000000000000000e+00
6.900000000000000000e+01,7.230000000000000000e+02,7.837000000000000000e+03,7.321000000000000000e+05,0.000000000000000000e+00
8.900000000000000000e+01,1.752000000000000000e+03,4.060100000000000000e+04,3.511000000000000000e+05,1.000000000000000000e+00
5.100000000000000000e+01,2.720000000000000000e+03,3.405300000000000000e+04,9.041000000000000000e+05,0.000000000000000000e+00
5.800000000000000000e+01,2.541000000000000000e+03,3.815600000000000000e+04,1.531000000000000000e+05,0.000000000000000000e+00
7.900000000000000000e+01,1.956000000000000000e+03,3.383400000000000000e+04,6.871000000000000000e+05,0.000000000000000000e+00
6.100000000000000000e+01,1.490000000000000000e+02,4.859900000000000000e+04,6.889000000000000000e+05,0.000000000000000000e+00
4.200000000000000000e+01,4.263000000000000000e+03,3.667700000000000000e+04,8.567000000000000000e+05,0.000000000000000000e+00
9.000000000000000000e+01,4.387000000000000000e+03,3.597000000000000000e+04,3.345000000000000000e+05,1.000000000000000000e+00
6.000000000000000000e+01,2.514000000000000000e+03,1.398000000000000000e+04,9.704000000000000000e+05,0.000000000000000000e+00
8.200000000000000000e+01,1.609000000000000000e+03,3.293500000000000000e+04,9.963000000000000000e+05,0.000000000000000000e+00
4.400000000000000000e+01,1.774000000000000000e+03,1.096000000000000000e+03,4.019000000000000000e+05,1.000000000000000000e+00
7.900000000000000000e+01,1.869000000000000000e+03,4.982200000000000000e+04,5.780000000000000000e+04,0.000000000000000000e+00
4.100000000000000000e+01,3.673000000000000000e+03,3.158200000000000000e+04,3.472000000000000000e+05,0.000000000000000000e+00
9.100000000000000000e+01,7.250000000000000000e+02,3.361200000000000000e+04,2.353000000000000000e+05,0.000000000000000000e+00
4.300000000000000000e+01,4.470000000000000000e+03,1.771000000000000000e+03,4.015000000000000000e+05,1.000000000000000000e+00
7.300000000000000000e+01,4.580000000000000000e+03,3.566000000000000000e+04,1.339000000000000000e+05,0.000000000000000000e+00
8.200000000000000000e+01,4.907000000000000000e+03,3.807300000000000000e+04,4.155000000000000000e+05,0.000000000000000000e+00
3.300000000000000000e+01,7.500000000000000000e+02,1.942900000000000000e+04,9.922000000000000000e+05,0.000000000000000000e+00
8.200000000000000000e+01,3.282000000000000000e+03,4.790000000000000000e+03,1.290000000000000000e+05,1.000000000000000000e+00
8.200000000000000000e+01,2.899000000000000000e+03,2.147800000000000000e+04,8.703000000000000000e+05,0.000000000000000000e+00
7.400000000000000000e+01,4.259000000000000000e+03,3.607700000000000000e+04,2.203000000000000000e+05,1.000000000000000000e+00
6.000000000000000000e+01,2.787000000000000000e+03,4.109700000000000000e+04,5.357000000000000000e+05,0.000000000000000000e+00
9.800000000000000000e+01,2.351000000000000000e+03,4.020000000000000000e+03,7.860000000000000000e+05,1.000000000000000000e+00
7.800000000000000000e+01,4.363000000000000000e+03,2.238700000000000000e+04,9.473000000000000000e+05,0.000000000000000000e+00
4.000000000000000000e+01,4.491000000000000000e+03,5.569000000000000000e+03,5.481000000000000000e+05,0.000000000000000000e+00
8.100000000000000000e+01,1.521000000000000000e+03,1.199100000000000000e+04,1.304000000000000000e+05,1.000000000000000000e+00
4.100000000000000000e+01,4.501000000000000000e+03,1.474100000000000000e+04,8.394000000000000000e+05,0.000000000000000000e+00
7.800000000000000000e+01,4.746000000000000000e+03,1.142400000000000000e+04,8.790000000000000000e+05,1.000000000000000000e+00
3.200000000000000000e+01,3.220000000000000000e+03,3.784300000000000000e+04,4.017000000000000000e+05,0.000000000000000000e+00
9.300000000000000000e+01,4.290000000000000000e+03,7.121000000000000000e+03,5.604000000000000000e+05,1.000000000000000000e+00
7.500000000000000000e+01,3.810000000000000000e+02,8.425000000000000000e+03,9.030000000000000000e+05,0.000000000000000000e+00
5.100000000000000000e+01,4.162000000000000000e+03,4.886000000000000000e+04,9.248000000000000000e+05,1.000000000000000000e+00
7.200000000000000000e+01,2.786000000000000000e+03,1.812600000000000000e+04,4.108000000000000000e+05,0.000000000000000000e+00
5.800000000000000000e+01,4.660000000000000000e+03,1.565900000000000000e+04,9.300000000000000000e+04,0.000000000000000000e+00
8.700000000000000000e+01,1.858000000000000000e+03,9.252000000000000000e+03,2.682000000000000000e+05,1.000000000000000000e+00
2.300000000000000000e+01,3.190000000000000000e+02,1.244100000000000000e+04,2.650000000000000000e+05,0.000000000000000000e+00
9.200000000000000000e+01,5.110000000000000000e+02,2.012000000000000000e+03,5.513000000000000000e+05,0.000000000000000000e+00
8.500000000000000000e+01,6.640000000000000000e+02,4.554100000000000000e+04,3.204000000000000000e+05,1.000000000000000000e+00
8.900000000000000000e+01,1.215000000000000000e+03,1.086900000000000000e+04,7.457000000000000000e+05,1.000000000000000000e+00
7.800000000000000000e+01,4.017000000000000000e+03,4.185800000000000000e+04,1.751000000000000000e+05,0.000000000000000000e+00
5.900000000000000000e+01,3.968000000000000000e+03,2.512600000000000000e+04,4.114000000000000000e+05,0.000000000000000000e+00
5.300000000000000000e+01,4.526000000000000000e+03,1.531200000000000000e+04,2.096000000000000000e+05,1.000000000000000000e+00
4.400000000000000000e+01,1.410000000000000000e+03,3.211600000000000000e+04,3.583000000000000000e+05,1.000000000000000000e+00
7.500000000000000000e+01,2.452000000000000000e+03,1.911500000000000000e+04,9.155000000000000000e+05,1.000000000000000000e+00
2.800000000000000000e+01,3.395000000000000000e+03,1.202900000000000000e+04,4.151000000000000000e+05,1.000000000000000000e+00
4.300000000000000000e+01,4.431000000000000000e+03,4.546900000000000000e+04,5.227000000000000000e+05,0.000000000000000000e+00
8.200000000000000000e+01,3.674000000000000000e+03,3.882200000000000000e+04,8.819000000000000000e+05,1.000000000000000000e+00
3.700000000000000000e+01,7.370000000000000000e+02,2.546300000000000000e+04,7.809000000000000000e+05,0.000000000000000000e+00
5.000000000000000000e+01,3.862000000000000000e+03,2.011700000000000000e+04,1.678000000000000000e+05,0.000000000000000000e+00
4.800000000000000000e+01,1.133000000000000000e+03,3.167000000000000000e+03,6.192000000000000000e+05,1.000000000000000000e+00
4.900000000000000000e+01,1.886000000000000000e+03,9.524000000000000000e+03,1.651000000000000000e+05,1.000000000000000000e+00
3.200000000000000000e+01,1.855000000000000000e+03,2.392000000000000000e+03,8.090000000000000000e+04,0.000000000000000000e+00
8.200000000000000000e+01,1.380000000000000000e+03,1.114000000000000000e+04,5.224000000000000000e+05,1.000000000000000000e+00
7.400000000000000000e+01,1.093000000000000000e+03,1.866800000000000000e+04,1.601000000000000000e+05,1.000000000000000000e+00
9.000000000000000000e+01,1.632000000000000000e+03,1.179900000000000000e+04,4.620000000000000000e+04,0.000000000000000000e+00
4.000000000000000000e+01,3.512000000000000000e+03,1.888800000000000000e+04,5.440000000000000000e+05,0.000000000000000000e+00
8.000000000000000000e+01,4.435000000000000000e+03,2.423100000000000000e+04,8.564000000000000000e+05,1.000000000000000000e+00
5.200000000000000000e+01,3.677000000000000000e+03,4.388400000000000000e+04,1.060000000000000000e+05,1.000000000000000000e+00
5.700000000000000000e+01,3.796000000000000000e+03,2.584200000000000000e+04,2.249000000000000000e+05,1.000000000000000000e+00
7.800000000000000000e+01,4.846000000000000000e+03,1.651100000000000000e+04,7.949000000000000000e+05,0.000000000000000000e+00
9.600000000000000000e+01,3.756000000000000000e+03,2.502300000000000000e+04,1.404000000000000000e+05,1.000000000000000000e+00
8.700000000000000000e+01,2.015000000000000000e+03,1.965200000000000000e+04,3.423000000000000000e+05,1.000000000000000000e+00
1.900000000000000000e+01,2.798000000000000000e+03,4.898600000000000000e+04,5.532000000000000000e+05,1.000000000000000000e+00
7.100000000000000000e+01,4.013000000000000000e+03,3.529300000000000000e+04,4.030000000000000000e+05,1.000000000000000000e+00
7.300000000000000000e+01,4.922000000000000000e+03,1.165100000000000000e+04,9.963000000000000000e+05,1.000000000000000000e+00
9.700000000000000000e+01,4.670000000000000000e+03,2.371000000000000000e+04,4.748000000000000000e+05,1.000000000000000000e+00
9.100000000000000000e+01,2.186000000000000000e+03,3.987400000000000000e+04,1.821000000000000000e+05,1.000000000000000000e+00
5.900000000000000000e+01,2.370000000000000000e+03,4.572300000000000000e+04,6.295000000000000000e+05,0.000000000000000000e+00
3.600000000000000000e+01,1.412000000000000000e+03,4.834400000000000000e+04,8.790000000000000000e+04,0.000000000000000000e+00
9.800000000000000000e+01,4.206000000000000000e+03,2.448400000000000000e+04,8.796000000000000000e+05,0.000000000000000000e+00
4.100000000000000000e+01,1.411000000000000000e+03,3.153500000000000000e+04,9.268000000000000000e+05,0.000000000000000000e+00
8.100000000000000000e+01,1.243000000000000000e+03,5.656000000000000000e+03,1.186000000000000000e+05,0.000000000000000000e+00
5.000000000000000000e+01,4.745000000000000000e+03,4.482000000000000000e+04,9.285000000000000000e+05,1.000000000000000000e+00
9.100000000000000000e+01,3.780000000000000000e+03,1.794700000000000000e+04,7.295000000000000000e+05,1.000000000000000000e+00
9.700000000000000000e+01,3.898000000000000000e+03,3.235100000000000000e+04,3.348000000000000000e+05,0.000000000000000000e+00
2.800000000000000000e+01,2.148000000000000000e+03,7.626000000000000000e+03,2.649000000000000000e+05,1.000000000000000000e+00
7.100000000000000000e+01,3.457000000000000000e+03,1.076400000000000000e+04,8.751000000000000000e+05,1.000000000000000000e+00
6.700000000000000000e+01,2.191000000000000000e+03,3.330300000000000000e+04,4.135000000000000000e+05,0.000000000000000000e+00
5.900000000000000000e+01,7.070000000000000000e+02,4.864600000000000000e+04,6.312000000000000000e+05,1.000000000000000000e+00
7.700000000000000000e+01,3.135000000000000000e+03,3.270000000000000000e+03,4.973000000000000000e+05,1.000000000000000000e+00
2.400000000000000000e+01,2.442000000000000000e+03,7.027000000000000000e+03,6.814000000000000000e+05,1.000000000000000000e+00
9.100000000000000000e+01,4.459000000000000000e+03,1.644100000000000000e+04,8.910000000000000000e+04,1.000000000000000000e+00
5.500000000000000000e+01,6.700000000000000000e+02,2.053700000000000000e+04,8.167000000000000000e+05,1.000000000000000000e+00
2.600000000000000000e+01,3.834000000000000000e+03,1.768800000000000000e+04,6.614000000000000000e+05,0.000000000000000000e+00
5.600000000000000000e+01,4.612000000000000000e+03,3.290000000000000000e+02,7.780000000000000000e+04,1.000000000000000000e+00
5.400000000000000000e+01,4.239000000000000000e+03,5.027000000000000000e+03,6.744000000000000000e+05,1.000000000000000000e+00
2.800000000000000000e+01,3.130000000000000000e+03,3.013800000000000000e+04,6.675000000000000000e+05,1.000000000000000000e+00
8.600000000000000000e+01,2.608000000000000000e+03,2.596000000000000000e+04,4.875000000000000000e+05,0.000000000000000000e+00
8.300000000000000000e+01,1.212000000000000000e+03,2.332200000000000000e+04,9.521000000000000000e+05,1.000000000000000000e+00
4.100000000000000000e+01,8.000000000000000000e+02,4.077500000000000000e+04,3.930000000000000000e+05,1.000000000000000000e+00
9.400000000000000000e+01,4.244000000000000000e+03,4.403600000000000000e+04,7.187000000000000000e+05,1.000000000000000000e+00
7.500000000000000000e+01,6.060000000000000000e+02,4.232300000000000000e+04,2.352000000000000000e+05,1.000000000000000000e+00
9.700000000000000000e+01,4.709000000000000000e+03,1.308100000000000000e+04,4.340000000000000000e+05,1.000000000000000000e+00
2.300000000000000000e+01,4.799000000000000000e+03,4.146600000000000000e+04,1.244000000000000000e+05,0.000000000000000000e+00
5.700000000000000000e+01,1.000000000000000000e+01,2.278400000000000000e+04,7.039000000000000000e+05,1.000000000000000000e+00
6.700000000000000000e+01,1.479000000000000000e+03,2.755200000000000000e+04,4.398000000000000000e+05,0.000000000000000000e+00
3.100000000000000000e+01,3.183000000000000000e+03,4.002500000000000000e+04,5.191000000000000000e+05,0.000000000000000000e+00
7.600000000000000000e+01,2.614000000000000000e+03,1.108500000000000000e+04,4.031000000000000000e+05,0.000000000000000000e+00
6.700000000000000000e+01,2.026000000000000000e+03,1.684900000000000000e+04,9.538000000000000000e+05,1.000000000000000000e+00
4.700000000000000000e+01,4.755000000000000000e+03,1.316000000000000000e+03,6.293000000000000000e+05,1.000000000000000000e+00
1.900000000000000000e+01,2.161000000000000000e+03,2.574600000000000000e+04,9.405000000000000000e+05,0.000000000000000000e+00
2.300000000000000000e+01,1.614000000000000000e+03,2.916400000000000000e+04,3.422000000000000000e+05,0.000000000000000000e+00
3.100000000000000000e+01,2.078000000000000000e+03,3.188200000000000000e+04,1.326000000000000000e+05,1.000000000000000000e+00
4.000000000000000000e+01,4.910000000000000000e+02,4.788800000000000000e+04,7.671000000000000000e+05,0.000000000000000000e+00
5.500000000000000000e+01,7.670000000000000000e+02,2.751300000000000000e+04,8.900000000000000000e+04,0.000000000000000000e+00
6.500000000000000000e+01,9.030000000000000000e+02,1.406400000000000000e+04,4.138000000000000000e+05,1.000000000000000000e+00
7.300000000000000000e+01,3.053000000000000000e+03,1.222600000000000000e+04,9.906000000000000000e+05,1.000000000000000000e+00
2.900000000000000000e+01,2.498000000000000000e+03,4.151000000000000000e+03,6.222000000000000000e+05,1.000000000000000000e+00
7.300000000000000000e+01,3.040000000000000000e+03,4.116300000000000000e+04,3.748000000000000000e+05,1.000000000000000000e+00
6.600000000000000000e+01,2.184000000000000000e+03,2.820400000000000000e+04,3.740000000000000000e+05,1.000000000000000000e+00
2.200000000000000000e+01,1.740000000000000000e+02,1.651200000000000000e+04,1.260000000000000000e+05,0.000000000000000000e+00
9.600000000000000000e+01,2.466000000000000000e+03,9.060000000000000000e+03,8.680000000000000000e+05,1.000000000000000000e+00
2.800000000000000000e+01,4.916000000000000000e+03,3.227300000000000000e+04,8.411000000000000000e+05,1.000000000000000000e+00
5.200000000000000000e+01,5.320000000000000000e+02,3.633000000000000000e+03,4.478000000000000000e+05,0.000000000000000000e+00
5.400000000000000000e+01,1.450000000000000000e+03,3.454400000000000000e+04,2.605000000000000000e+05,0.000000000000000000e+00
5.600000000000000000e+01,2.231000000000000000e+03,1.178100000000000000e+04,7.761000000000000000e+05,1.000000000000000000e+00
6.300000000000000000e+01,3.719000000000000000e+03,4.078000000000000000e+04,5.125000000000000000e+05,0.000000000000000000e+00
4.600000000000000000e+01,1.958000000000000000e+03,2.296200000000000000e+04,6.600000000000000000e+04,1.000000000000000000e+00
7.500000000000000000e+01,9.900000000000000000e+02,4.787700000000000000e+04,8.912000000000000000e+05,1.000000000000000000e+00
7.100000000000000000e+01,3.971000000000000000e+03,3.083900000000000000e+04,1.041000000000000000e+05,1.000000000000000000e+00
3.800000000000000000e+01,4.006000000000000000e+03,1.919200000000000000e+04,5.819000000000000000e+05,1.000000000000000000e+00
4.300000000000000000e+01,1.891000000000000000e+03,4.070000000000000000e+02,4.522000000000000000e+05,1.000000000000000000e+00
9.700000000000000000e+01,2.730000000000000000e+02,1.894200000000000000e+04,6.493000000000000000e+05,0.000000000000000000e+00
4.200000000000000000e+01,1.029000000000000000e+03,4.022800000000000000e+04,7.112000000000000000e+05,0.000000000000000000e+00
4.400000000000000000e+01,3.884000000000000000e+03,1.092300000000000000e+04,7.995000000000000000e+05,1.000000000000000000e+00
7.500000000000000000e+01,9.830000000000000000e+02,1.674200000000000000e+04,9.890000000000000000e+04,0.000000000000000000e+00
4.700000000000000000e+01,4.749000000000000000e+03,2.056700000000000000e+04,5.510000000000000000e+05,0.000000000000000000e+00
5.500000000000000000e+01,4.018000000000000000e+03,3.718000000000000000e+03,1.868000000000000000e+05,1.000000000000000000e+00
3.400000000000000000e+01,3.969000000000000000e+03,5.372000000000000000e+03,6.125000000000000000e+05,0.000000000000000000e+00
5.600000000000000000e+01,3.336000000000000000e+03,3.157400000000000000e+04,4.383000000000000000e+05,0.000000000000000000e+00
8.100000000000000000e+01,3.624000000000000000e+03,1.463900000000000000e+04,3.776000000000000000e+05,0.000000000000000000e+00
4.800000000000000000e+01,4.045000000000000000e+03,3.787600000000000000e+04,6.512000000000000000e+05,0.000000000000000000e+00
3.400000000000000000e+01,2.590000000000000000e+02,1.390000000000000000e+03,6.958000000000000000e+05,0.000000000000000000e+00
4.000000000000000000e+01,7.630000000000000000e+02,3.437500000000000000e+04,7.530000000000000000e+05,0.000000000000000000e+00
7.400000000000000000e+01,1.870000000000000000e+03,4.520800000000000000e+04,8.440000000000000000e+05,0.000000000000000000e+00
7.500000000000000000e+01,2.200000000000000000e+03,3.461400000000000000e+04,3.921000000000000000e+05,0.000000000000000000e+00
5.000000000000000000e+01,3.010000000000000000e+02,6.883000000000000000e+03,9.242000000000000000e+05,1.000000000000000000e+00
4.100000000000000000e+01,2.565000000000000000e+03,4.708700000000000000e+04,6.929000000000000000e+05,0.000000000000000000e+00
3.500000000000000000e+01,2.964000000000000000e+03,2.271800000000000000e+04,2.278000000000000000e+05,1.000000000000000000e+00
6.800000000000000000e+01,2.190000000000000000e+03,1.607200000000000000e+04,9.368000000000000000e+05,1.000000000000000000e+00
8.900000000000000000e+01,1.718000000000000000e+03,2.083000000000000000e+03,2.799000000000000000e+05,0.000000000000000000e+00
4.200000000000000000e+01,3.212000000000000000e+03,4.068700000000000000e+04,9.572000000000000000e+05,1.000000000000000000e+00
3.200000000000000000e+01,1.219000000000000000e+03,4.103700000000000000e+04,5.177000000000000000e+05,1.000000000000000000e+00
2.200000000000000000e+01,4.542000000000000000e+03,1.945400000000000000e+04,8.565000000000000000e+05,0.000000000000000000e+00
7.200000000000000000e+01,2.656000000000000000e+03,2.462000000000000000e+03,9.011000000000000000e+05,0.000000000000000000e+00
9.100000000000000000e+01,4.223000000000000000e+03,6.559000000000000000e+03,2.388000000000000000e+05,1.000000000000000000e+00
6.800000000000000000e+01,2.981000000000000000e+03,4.026100000000000000e+04,6.283000000000000000e+05,0.000000000000000000e+00
6.800000000000000000e+01,4.230000000000000000e+03,4.367900000000000000e+04,9.603000000000000000e+05,1.000000000000000000e+00
2.900000000000000000e+01,4.284000000000000000e+03,3.379500000000000000e+04,4.097000000000000000e+05,1.000000000000000000e+00
3.200000000000000000e+01,4.416000000000000000e+03,8.764000000000000000e+03,9.270000000000000000e+04,1.000000000000000000e+00
3.700000000000000000e+01,3.554000000000000000e+03,4.315300000000000000e+04,8.347000000000000000e+05,0.000000000000000000e+00
6.300000000000000000e+01,2.043000000000000000e+03,6.027000000000000000e+03,6.410000000000000000e+04,0.000000000000000000e+00
5.300000000000000000e+01,1.963000000000000000e+03,4.032700000000000000e+04,2.625000000000000000e+05,1.000000000000000000e+00
6.900000000000000000e+01,2.920000000000000000e+02,4.466400000000000000e+04,8.637000000000000000e+05,1.000000000000000000e+00
4.900000000000000000e+01,1.213000000000000000e+03,1.568500000000000000e+04,9.322000000000000000e+05,0.000000000000000000e+00
9.400000000000000000e+01,2.700000000000000000e+02,1.882000000000000000e+04,3.969000000000000000e+05,0.000000000000000000e+00
5.100000000000000000e+01,2.004000000000000000e+03,3.612600000000000000e+04,2.365000000000000000e+05,0.000000000000000000e+00
4.500000000000000000e+01,3.834000000000000000e+03,4.730400000000000000e+04,2.441000000000000000e+05,1.000000000000000000e+00
2.000000000000000000e+01,2.360000000000000000e+03,1.845400000000000000e+04,1.427000000000000000e+05,1.000000000000000000e+00
3.400000000000000000e+01,3.821000000000000000e+03,2.986200000000000000e+04,8.891000000000000000e+05,0.000000000000000000e+00
2.000000000000000000e+01,2.627000000000000000e+03,2.392500000000000000e+04,1.176000000000000000e+05,1.000000000000000000e+00
8.000000000000000000e+01,6.060000000000000000e+02,2.843500000000000000e+04,5.732000000000000000e+05,1.000000000000000000e+00
9.400000000000000000e+01,2.902000000000000000e+03,4.401400000000000000e+04,3.795000000000000000e+05,1.000000000000000000e+00
5.000000000000000000e+01,2.156000000000000000e+03,2.554300000000000000e+04,7.730000000000000000e+04,0.000000000000000000e+00
2.300000000000000000e+01,8.250000000000000000e+02,3.849100000000000000e+04,8.622000000000000000e+05,0.000000000000000000e+00
4.200000000000000000e+01,3.928000000000000000e+03,1.984300000000000000e+04,6.515000000000000000e+05,1.000000000000000000e+00
6.000000000000000000e+01,4.873000000000000000e+03,1.023000000000000000e+04,4.686000000000000000e+05,1.000000000000000000e+00
7.800000000000000000e+01,1.540000000000000000e+03,2.792200000000000000e+04,4.741000000000000000e+05,0.000000000000000000e+00
2.100000000000000000e+01,3.178000000000000000e+03,1.469800000000000000e+04,6.088000000000000000e+05,0.000000000000000000e+00
2.500000000000000000e+01,1.375000000000000000e+03,3.055200000000000000e+04,7.299000000000000000e+05,0.000000000000000000e+00
2.000000000000000000e+01,3.865000000000000000e+03,3.504400000000000000e+04,3.456000000000000000e+05,0.000000000000000000e+00
4.400000000000000000e+01,4.425000000000000000e+03,1.092800000000000000e+04,6.574000000000000000e+05,1.000000000000000000e+00
6.000000000000000000e+01,1.654000000000000000e+03,1.307900000000000000e+04,9.760000000000000000e+04,1.000000000000000000e+00
8.800000000000000000e+01,1.448000000000000000e+03,3.195300000000000000e+04,7.898000000000000000e+05,0.000000000000000000e+00
8.600000000000000000e+01,1.874000000000000000e+03,4.124200000000000000e+04,8.810000000000000000e+05,0.000000000000000000e+00
8.000000000000000000e+01,2.478000000000000000e+03,4.892100000000000000e+04,6.380000000000000000e+04,1.000000000000000000e+00
3.100000000000000000e+01,3.667000000000000000e+03,9.841000000000000000e+03,4.186000000000000000e+05,1.000000000000000000e+00
8.800000000000000000e+01,5.020000000000000000e+02,2.258300000000000000e+04,6.429000000000000000e+05,0.000000000000000000e+00
2.000000000000000000e+01,5.850000000000000000e+02,3.557100000000000000e+04,4.404000000000000000e+05,0.000000000000000000e+00
7.000000000000000000e+01,6.550000000000000000e+02,1.563400000000000000e+04,1.373000000000000000e+05,0.000000000000000000e+00
7.400000000000000000e+01,1.293000000000000000e+03,1.048000000000000000e+04,2.477000000000000000e+05,0.000000000000000000e+00
6.400000000000000000e+01,4.110000000000000000e+02,8.825000000000000000e+03,7.283000000000000000e+05,0.000000000000000000e+00
